0,589,140717,172316,-20.828308,-42.918092,716652.592,7695453.753,732.6,23,1.16,10,3.441
0,593,140717,172421,-20.82829,-42.918012,716660.946,7695455.676,733.6,23,1.7,10,3.126
0,597,140717,172520,-20.828268,-42.917955,716666.876,7695457.998,733.4,23,1.16,10,3.177
0,601,140717,172641,-20.828222,-42.917853,716677.526,7695463.029,733.5,23,1.16,10,3.413
0,605,140717,172739,-20.82819,-42.917762,716687.114,7695466.412,734.5,23,1.24,10,3.713
0,609,140717,172840,-20.828152,-42.917683,716695.323,7695470.551,734.9,23,1.16,10,3.271
0,613,140717,172946,-20.828115,-42.917622,716701.795,7695474.528,735.5,23,1.16,10,3.31
0,617,140717,173049,-20.828067,-42.91755,716709.325,7695479.783,736.4,23,1.65,10,3.256
0,621,140717,173149,-20.828013,-42.917497,716714.953,7695485.617,736.7,23,1.66,10,3.117
0,625,140717,173253,-20.827937,-42.917442,716720.788,7695494.031,736.7,23,1.66,10,3.523
0,629,140717,173433,-20.82787,-42.91741,716724.18,7695501.371,737.7,23,1.16,10,2.482
